taxon,lfc_CropCotton ,lfc_CropSoybean,p_CropCotton ,p_CropSoybean,q_CropCotton ,q_CropSoybean,diff_CropCotton ,diff_CropSoybean,Kingdom,Phylum,Class,Order,Family,Genus,Label
BOTU_49,0.158218011,0.328200432,0.446113078,0.106463749,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unidentified,BOTU_49_Oxalobacteraceae
BOTU_8725,0.499175706,1.415828754,0.057252205,3.61926E-08,1,8.48355E-05,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,BOTU_8725_Massilia
BOTU_7668,0.000696005,-0.236689221,0.997268823,0.234451538,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unidentified,BOTU_7668_Oxalobacteraceae
BOTU_7019,0.110754371,1.429378161,0.763385652,7.233E-05,1,0.168312023,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,BOTU_7019_Massilia
BOTU_616,0.594759703,0.819206482,9.65043E-06,4.82495E-10,0.022765353,1.13386E-06,TRUE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,BOTU_616_Massilia
BOTU_70,1.065220859,0.47048491,5.84498E-05,0.069811836,0.137649276,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,BOTU_70_Massilia
BOTU_6,0.372241243,0.875846713,0.014606462,4.39886E-09,1,1.03285E-05,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,BOTU_6_Massilia
BOTU_3459,0.653571476,1.160951696,0.013682519,7.70095E-06,1,0.017966318,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unidentified,BOTU_3459_Oxalobacteraceae
BOTU_6907,1.118227006,1.846146528,7.62439E-06,4.45134E-14,0.01800118,1.05007E-10,TRUE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unidentified,BOTU_6907_Oxalobacteraceae
BOTU_4012,0.191032661,0.380024367,0.253172388,0.020248109,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,AAP99,BOTU_4012_AAP99
BOTU_419,-0.106756673,-0.205281815,0.475962841,0.161536478,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_419_TRA3-20
BOTU_3042,-0.05031331,-0.237427794,0.843052271,0.33991674,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_3042_TRA3-20
BOTU_564,-0.003060392,-0.562408821,0.991984675,0.059333786,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_564_TRA3-20
BOTU_127,-0.0382042,-0.140352993,0.812002974,0.372156172,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_127_TRA3-20
BOTU_359,0.053178308,-0.135991468,0.83214709,0.579838661,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_359_TRA3-20
BOTU_89,-0.183535089,-0.253069094,0.259362054,0.112186899,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,BOTU_89_Nitrosospira
BOTU_4549,-0.018293256,-0.543729464,0.946767227,0.042658767,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_4549_TRA3-20
BOTU_1368,0.211318439,-0.221390839,0.43487193,0.403361938,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,unidentified,unidentified,BOTU_1368_Burkholderiales
BOTU_1161,0.028145437,-0.105462942,0.839124561,0.437196405,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,BOTU_1161_Methylotenera
BOTU_1033,0.946019507,2.181360088,0.007345202,2.71926E-10,1,6.3957E-07,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,unidentified,unidentified,BOTU_1033_Enterobacterales
BOTU_25,0.849440833,2.198095059,0.035706756,2.83344E-08,1,6.64441E-05,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,unidentified,BOTU_25_Enterobacteriaceae
BOTU_6368,0.542960026,1.87129104,0.072096143,2.42986E-10,1,5.71747E-07,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,BOTU_6368_Pantoea
BOTU_352,0.086087387,-0.299096552,0.812747773,0.400535942,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,BOTU_352_Cellvibrio
BOTU_522,-0.133612468,-0.401878405,0.566622347,0.078328417,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,BOTU_522_Cellvibrio
BOTU_1294,0.151102482,-0.320655998,0.571667875,0.220208022,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,unidentified,BOTU_1294_Cellvibrionaceae
BOTU_75,-0.118706048,-0.20336071,0.395184186,0.136833165,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_75_Acidibacter
BOTU_3077,0.03537833,0.04067389,0.898155291,0.880525047,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_3077_Acidibacter
BOTU_1272,-0.098751274,-0.018398905,0.623082171,0.925481935,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_1272_Acidibacter
BOTU_1502,0.065464302,-0.198364185,0.765650817,0.356260611,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_1502_Acidibacter
BOTU_1942,0.111444594,0.05133492,0.681965081,0.847112641,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_1942_Acidibacter
BOTU_6708,-0.201061317,-0.170622453,0.4725545,0.533518513,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_6708_Acidibacter
BOTU_269,-0.142750256,-0.37780817,0.465148379,0.048331572,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_269_Acidibacter
BOTU_6755,-0.026063257,-0.171311571,0.870309249,0.273055403,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_6755_Acidibacter
BOTU_992,0.101866365,0.05507126,0.694599736,0.828358882,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_992_Gammaproteobacteria
BOTU_8223,0.091158817,-0.037301106,0.706926207,0.875130978,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_8223_Acidibacter
BOTU_113,0.096486552,-0.314156605,0.648505678,0.129530087,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,BOTU_113_Acidibacter
BOTU_653,0.160482147,-0.340638887,0.532927895,0.176412722,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,R7C24,R7C24,BOTU_653_R7C24
BOTU_2288,-0.223908084,-0.294503082,0.162407205,0.060554915,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,unidentified,BOTU_2288_Steroidobacteraceae
BOTU_908,0.227893125,-0.040167493,0.369883775,0.871752708,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,unidentified,BOTU_908_Steroidobacteraceae
BOTU_867,-0.270346777,-0.313399086,0.313844746,0.233027024,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,unidentified,BOTU_867_Steroidobacteraceae
BOTU_778,-0.303496151,-0.331372909,0.320425887,0.267817513,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,BOTU_778_Steroidobacter
BOTU_5708,0.418062586,-0.028914875,0.136132153,0.916147602,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,BOTU_5708_Steroidobacter
BOTU_101,-0.029555345,-0.26294006,0.850615026,0.087025487,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Povalibacter,BOTU_101_Povalibacter
BOTU_665,0.195468131,-0.012192317,0.540817972,0.9689183,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,CCD24,CCD24,BOTU_665_CCD24
BOTU_3838,-0.071728408,-0.026798876,0.656312569,0.865156089,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_3838_Bdellovibrio
BOTU_2140,-0.097881323,-0.000440642,0.599478501,0.998073371,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_2140_Bdellovibrio
BOTU_858,0.294212655,-0.274004649,0.197929898,0.220683457,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,BOTU_858_Oligoflexus
BOTU_1995,0.406225717,0.153436785,0.119710615,0.548300479,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,BOTU_1995_Oligoflexus
BOTU_753,-0.070599088,-0.336323782,0.774720622,0.163727386,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,BOTU_753_Oligoflexus
BOTU_1085,-0.19075871,-0.204586398,0.46823439,0.426845587,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,BOTU_1085_OM27_clade
BOTU_1554,0.065005901,0.201486457,0.660042436,0.163790092,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,BOTU_1554_OM27_clade
BOTU_2848,-0.061020859,-0.010840212,0.611718197,0.926618658,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_2848_0319-6G20
BOTU_283,0.322709671,0.147922994,0.194422837,0.543496797,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_283_Methylobacterium-Methylorubrum
BOTU_806,-0.386795308,-0.308866654,0.11350998,0.196764417,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_806_Microvirga
BOTU_8311,0.842963565,0.898462185,0.000392386,0.000113633,0.922892553,0.264310166,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_8311_Microvirga
BOTU_7553,0.285214481,0.294194764,0.220906022,0.197154399,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_7553_Microvirga
BOTU_44,0.244545872,0.247075026,0.107937357,0.097148412,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_44_Microvirga
BOTU_6814,-0.006878418,0.048529269,0.977428364,0.838438347,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_6814_Beijerinckiaceae
BOTU_625,-0.161899234,0.117782171,0.471302454,0.592453393,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_625_Microvirga
BOTU_157,-0.136839412,-0.199244197,0.326890649,0.14485185,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_157_Microvirga
BOTU_296,0.11859728,0.379843353,0.52765133,0.03881605,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_296_Methylobacterium-Methylorubrum
BOTU_645,0.112687616,-0.010211853,0.529906536,0.953636871,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_645_Methylobacterium-Methylorubrum
BOTU_878,0.07458413,0.016702477,0.772053596,0.947168213,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_878_Methylobacterium-Methylorubrum
BOTU_30,-0.073250154,0.009272582,0.689999389,0.958871425,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_30_Methylobacterium-Methylorubrum
BOTU_517,0.096376531,-0.060603365,0.467916963,0.641088356,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,BOTU_517_Microvirga
BOTU_7318,0.152016149,-0.070403408,0.609589446,0.80911186,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_7318_Beijerinckiaceae
BOTU_5318,0.155301517,-0.109892715,0.534764564,0.65367973,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_5318_Beijerinckiaceae
BOTU_3749,-0.189564025,-0.338898092,0.325876008,0.072817076,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_3749_Beijerinckiaceae
BOTU_129,0.057377295,-0.054450473,0.689484115,0.698559041,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_129_Beijerinckiaceae
BOTU_6180,0.014131738,-0.153359148,0.937590537,0.385465258,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_6180_Beijerinckiaceae
BOTU_2902,0.101866365,0.099433203,0.549542756,0.550751507,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_2902_Beijerinckiaceae
BOTU_3657,0.091158817,0.051840754,0.724117877,0.837553432,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_3657_Beijerinckiaceae
BOTU_814,-0.055244584,-0.16592145,0.820154555,0.48553099,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_814_Beijerinckiaceae
BOTU_158,-0.114871932,-0.340082488,0.452942968,0.023245252,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_158_Beijerinckiaceae
BOTU_7258,0.162318757,0.241508823,0.539480777,0.351071359,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_7258_Beijerinckiaceae
BOTU_716,0.093201804,-0.332541135,0.655522108,0.10400382,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_716_Beijerinckiaceae
BOTU_3668,0.065005901,0.052173168,0.588663866,0.657570237,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_3668_Beijerinckiaceae
BOTU_500,-0.103834982,-0.132076952,0.613597621,0.511806744,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_500_Beijerinckiaceae
BOTU_214,-0.182057777,-0.248690455,0.286682279,0.137153755,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_214_Beijerinckiaceae
BOTU_2001,0.010139081,-0.48394659,0.965670716,0.035882315,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,BOTU_2001_Psychroglaciecola
BOTU_8199,-0.326218127,-0.351964334,0.225948004,0.182066031,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_8199_Beijerinckiaceae
BOTU_250,0.401487899,-0.009183529,0.099703869,0.969318276,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_250_Methylobacterium-Methylorubrum
BOTU_13,-0.261337063,-0.325246392,0.281523633,0.171011716,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_13_Methylobacterium-Methylorubrum
BOTU_349,-0.011566556,0.032243255,0.934345221,0.814563745,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_349_Methylobacterium-Methylorubrum
BOTU_160,0.352790566,0.468813304,0.213881315,0.091576812,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,BOTU_160_Methylobacterium-Methylorubrum
BOTU_1728,-0.097881323,-0.150440908,0.617649011,0.433248284,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,BOTU_1728_Bosea
BOTU_8551,-0.254496469,-0.102436181,0.338588782,0.693999595,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unidentified,BOTU_8551_Beijerinckiaceae
BOTU_6589,0.07127798,0.579119185,0.815899156,0.053336093,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,BOTU_6589_Bosea
BOTU_110,-0.060881674,-0.183460084,0.658163264,0.173286185,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,BOTU_110_Labrys
BOTU_126,0.479477234,0.3453317,0.003750774,0.032998738,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Alsobacter,BOTU_126_Alsobacter
BOTU_7787,-0.049037742,-0.30348834,0.797565921,0.104934608,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,BOTU_7787_alphaI_cluster
BOTU_288,0.105388312,-0.220251445,0.656150803,0.341898322,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,BOTU_288_Devosia
BOTU_7142,0.038852985,-0.128615106,0.874699456,0.593903007,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,BOTU_7142_Devosia
BOTU_4684,-0.277343235,-0.26112496,0.284669794,0.303524916,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,unidentified,BOTU_4684_Devosiaceae
BOTU_8518,0.055427672,-0.100908167,0.843040616,0.71272264,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,unidentified,BOTU_8518_Devosiaceae
BOTU_5595,-0.107459552,-0.399493676,0.676448684,0.113045903,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,BOTU_5595_Devosia
BOTU_162,-0.224113512,-0.195559842,0.171746897,0.223234354,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,unidentified,BOTU_162_Devosiaceae
BOTU_788,0.241906824,-0.234664067,0.314402795,0.318859089,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,BOTU_788_Nordella
BOTU_168,-0.062492782,-0.245368259,0.729281536,0.165171886,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,BOTU_168_Nordella
BOTU_2802,0.101866365,0.167697698,0.492867797,0.248900004,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,unidentified,BOTU_2802_Rhizobiales_Incertae_Sedis
BOTU_7135,0.085291678,-0.034916378,0.725263666,0.883172011,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,unidentified,BOTU_7135_Rhizobiales_Incertae_Sedis
BOTU_968,-0.077595546,0.08535869,0.779114634,0.75265161,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,unidentified,BOTU_968_Rhizobiales_Incertae_Sedis
BOTU_4884,-0.156290728,-0.400152004,0.650161352,0.235582733,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified,BOTU_4884_Rhizobiales
BOTU_212,0.031154885,0.004683629,0.892443083,0.983435225,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_212_Xanthobacteraceae
BOTU_21,-0.032336293,-0.163684776,0.813357722,0.222235054,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,BOTU_21_Bradyrhizobium
BOTU_618,-0.099357703,-0.226096109,0.431142678,0.06730759,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_618_Xanthobacteraceae
BOTU_361,0.071899938,-0.155535496,0.627577948,0.283780195,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_361_Xanthobacteraceae
BOTU_1034,0.148305058,0.129920502,0.557568446,0.599748533,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Variibacter,BOTU_1034_Variibacter
BOTU_2783,-0.650706479,-0.392060504,0.008026747,0.102797123,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,BOTU_2783_Rhodoplanes
BOTU_1277,-0.188022492,-0.513288433,0.350995267,0.009306884,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,BOTU_1277_Pseudolabrys
BOTU_5246,-0.174184023,-0.469446006,0.546429439,0.096851173,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,BOTU_5246_Pseudolabrys
BOTU_2656,0.254046041,0.280150522,0.197347845,0.146495932,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_2656_Xanthobacteraceae
BOTU_92,-0.052592027,-0.14414708,0.712478127,0.302239234,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_92_Xanthobacteraceae
BOTU_793,0.001992521,-0.223340495,0.993076526,0.320481545,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_793_Xanthobacteraceae
BOTU_5358,0.03207218,-0.333120814,0.852917979,0.049206797,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_5358_Xanthobacteraceae
BOTU_4213,0.065722934,-0.124999085,0.773436435,0.575991509,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,BOTU_4213_Pseudolabrys
BOTU_1021,0.434658054,0.36493275,0.114468354,0.175857625,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,BOTU_1021_Prosthecomicrobium
BOTU_1385,0.290906506,0.167697698,0.0935284,0.323428104,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified,BOTU_1385_Rhizobiales
BOTU_60,-0.031444378,-0.128285532,0.8230143,0.351341238,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unidentified,BOTU_60_Xanthobacteraceae
